sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance
3756,1.440185546875,16,0.5380859375,2.79296875,0.63037109375,0.09833007812500001
3757,1.440185546875,16,0.5380859375,1.59765625,0.93505859375,0.09833007812500001
3758,1.440185546875,16,0.5380859375,1.59765625,0.63037109375,0.038916015625
3759,1.440185546875,64,0.7236328125,2.79296875,0.93505859375,0.038916015625
3760,3.307861328125,16,0.7236328125,2.79296875,0.93505859375,0.038916015625
3761,3.307861328125,64,0.5380859375,2.79296875,0.93505859375,0.038916015625
3762,3.307861328125,64,0.7236328125,1.59765625,0.93505859375,0.038916015625
3763,3.307861328125,64,0.7236328125,2.79296875,0.63037109375,0.038916015625
3764,3.307861328125,64,0.7236328125,2.79296875,0.93505859375,0.09833007812500001
3765,3.307861328125,64,0.7236328125,2.79296875,0.93505859375,0.038916015625
3766,3.315185546875,64,1.0380859375,3.59765625,0.88037109375,0.053330078125000006
3767,1.432861328125,64,1.0380859375,3.59765625,0.88037109375,0.053330078125000006
3768,3.315185546875,32,1.0380859375,3.59765625,0.88037109375,0.053330078125000006
3769,3.315185546875,64,1.2236328125,3.59765625,0.88037109375,0.053330078125000006
3770,3.315185546875,64,1.0380859375,4.79296875,0.88037109375,0.053330078125000006
3771,3.315185546875,64,1.0380859375,3.59765625,0.68505859375,0.053330078125000006
3772,3.315185546875,64,1.0380859375,3.59765625,0.88037109375,0.083916015625
3773,3.315185546875,32,1.2236328125,4.79296875,0.68505859375,0.083916015625
3774,1.432861328125,64,1.2236328125,4.79296875,0.68505859375,0.083916015625
3775,1.432861328125,32,1.0380859375,4.79296875,0.68505859375,0.083916015625
3776,1.432861328125,32,1.2236328125,3.59765625,0.68505859375,0.083916015625
3777,1.432861328125,32,1.2236328125,4.79296875,0.88037109375,0.083916015625
3778,1.432861328125,32,1.2236328125,4.79296875,0.68505859375,0.053330078125000006
3779,1.432861328125,32,1.2236328125,4.79296875,0.68505859375,0.083916015625
3780,2.377685546875,32,0.7880859375,2.59765625,0.75537109375,0.030830078125
3781,2.370361328125,32,0.7880859375,2.59765625,0.75537109375,0.030830078125
3782,2.377685546875,64,0.7880859375,2.59765625,0.75537109375,0.030830078125
3783,2.377685546875,32,1.4736328125,2.59765625,0.75537109375,0.030830078125
3784,2.377685546875,32,0.7880859375,3.79296875,0.75537109375,0.030830078125
3785,2.377685546875,32,0.7880859375,2.59765625,0.56005859375,0.030830078125
3786,2.377685546875,32,0.7880859375,2.59765625,0.75537109375,0.06141601562500001
3787,2.377685546875,64,1.4736328125,3.79296875,0.56005859375,0.06141601562500001
3788,2.370361328125,32,1.4736328125,3.79296875,0.56005859375,0.06141601562500001
3789,2.370361328125,64,0.7880859375,3.79296875,0.56005859375,0.06141601562500001
3790,2.370361328125,64,1.4736328125,2.59765625,0.56005859375,0.06141601562500001
3791,2.370361328125,64,1.4736328125,3.79296875,0.75537109375,0.06141601562500001
3792,2.370361328125,64,1.4736328125,3.79296875,0.56005859375,0.030830078125
3793,2.370361328125,64,1.4736328125,3.79296875,0.56005859375,0.06141601562500001
3794,0.502685546875,128,1.2880859375,4.59765625,0.50537109375,0.075830078125
3795,0.495361328125,128,1.2880859375,4.59765625,0.50537109375,0.075830078125
3796,0.502685546875,128,1.2880859375,4.59765625,0.50537109375,0.075830078125
3797,0.502685546875,128,0.9736328125,4.59765625,0.50537109375,0.075830078125
3798,0.502685546875,128,1.2880859375,1.79296875,0.50537109375,0.075830078125
3799,0.502685546875,128,1.2880859375,4.59765625,0.81005859375,0.075830078125
3800,0.502685546875,128,1.2880859375,4.59765625,0.50537109375,0.016416015625000002
3801,0.502685546875,128,0.9736328125,1.79296875,0.81005859375,0.016416015625000002
3802,0.495361328125,128,0.9736328125,1.79296875,0.81005859375,0.016416015625000002
3803,0.495361328125,128,1.2880859375,1.79296875,0.81005859375,0.016416015625000002
3804,0.495361328125,128,0.9736328125,4.59765625,0.81005859375,0.016416015625000002
3805,0.495361328125,128,0.9736328125,1.79296875,0.50537109375,0.016416015625000002
3806,0.495361328125,128,0.9736328125,1.79296875,0.81005859375,0.075830078125
3807,0.495361328125,128,0.9736328125,1.79296875,0.81005859375,0.016416015625000002
3808,0.619873046875,32,0.6318359375,1.47265625,0.98974609375,0.050517578125000004
3809,1.315673828125,32,0.6318359375,1.47265625,0.98974609375,0.050517578125000004
3810,0.619873046875,64,0.6318359375,1.47265625,0.98974609375,0.050517578125000004
3811,0.619873046875,32,0.8173828125,1.47265625,0.98974609375,0.050517578125000004
3812,0.619873046875,32,0.6318359375,3.66796875,0.98974609375,0.050517578125000004
3813,0.619873046875,32,0.6318359375,1.47265625,0.79443359375,0.050517578125000004
3814,0.619873046875,32,0.6318359375,1.47265625,0.98974609375,0.036103515625000006
3815,0.619873046875,64,0.8173828125,3.66796875,0.79443359375,0.036103515625000006
3816,1.315673828125,32,0.8173828125,3.66796875,0.79443359375,0.036103515625000006
3817,1.315673828125,64,0.6318359375,3.66796875,0.79443359375,0.036103515625000006
3818,1.315673828125,64,0.8173828125,1.47265625,0.79443359375,0.036103515625000006
3819,1.315673828125,64,0.8173828125,3.66796875,0.98974609375,0.036103515625000006
3820,1.315673828125,64,0.8173828125,3.66796875,0.79443359375,0.050517578125000004
3821,1.315673828125,64,0.8173828125,3.66796875,0.79443359375,0.036103515625000006
3822,2.494873046875,128,1.1318359375,3.47265625,0.73974609375,0.095517578125
3823,3.190673828125,128,1.1318359375,3.47265625,0.73974609375,0.095517578125
3824,2.494873046875,128,1.1318359375,3.47265625,0.73974609375,0.095517578125
3825,2.494873046875,128,1.3173828125,3.47265625,0.73974609375,0.095517578125
3826,2.494873046875,128,1.1318359375,1.66796875,0.73974609375,0.095517578125
3827,2.494873046875,128,1.1318359375,3.47265625,0.54443359375,0.095517578125
3828,2.494873046875,128,1.1318359375,3.47265625,0.73974609375,0.081103515625
3829,2.494873046875,128,1.3173828125,1.66796875,0.54443359375,0.081103515625
3830,3.190673828125,128,1.3173828125,1.66796875,0.54443359375,0.081103515625
3831,3.190673828125,128,1.1318359375,1.66796875,0.54443359375,0.081103515625
3832,3.190673828125,128,1.3173828125,3.47265625,0.54443359375,0.081103515625
3833,3.190673828125,128,1.3173828125,1.66796875,0.73974609375,0.081103515625
3834,3.190673828125,128,1.3173828125,1.66796875,0.54443359375,0.095517578125
3835,3.190673828125,128,1.3173828125,1.66796875,0.54443359375,0.081103515625
3836,3.432373046875,8,0.8818359375,2.47265625,0.61474609375,0.073017578125
3837,0.378173828125,8,0.8818359375,2.47265625,0.61474609375,0.073017578125
3838,3.432373046875,64,0.8818359375,2.47265625,0.61474609375,0.073017578125
3839,3.432373046875,8,1.0673828125,2.47265625,0.61474609375,0.073017578125
3840,3.432373046875,8,0.8818359375,2.66796875,0.61474609375,0.073017578125
3841,3.432373046875,8,0.8818359375,2.47265625,0.66943359375,0.073017578125
3842,3.432373046875,8,0.8818359375,2.47265625,0.61474609375,0.058603515625000005
3843,3.432373046875,64,1.0673828125,2.66796875,0.66943359375,0.058603515625000005
3844,0.378173828125,8,1.0673828125,2.66796875,0.66943359375,0.058603515625000005
3845,0.378173828125,64,0.8818359375,2.66796875,0.66943359375,0.058603515625000005
3846,0.378173828125,64,1.0673828125,2.47265625,0.66943359375,0.058603515625000005
3847,0.378173828125,64,1.0673828125,2.66796875,0.61474609375,0.058603515625000005
3848,0.378173828125,64,1.0673828125,2.66796875,0.66943359375,0.073017578125
3849,0.378173828125,64,1.0673828125,2.66796875,0.66943359375,0.058603515625000005
3850,1.557373046875,64,1.3818359375,4.47265625,0.86474609375,0.028017578125000005
3851,2.253173828125,64,1.3818359375,4.47265625,0.86474609375,0.028017578125000005
3852,1.557373046875,32,1.3818359375,4.47265625,0.86474609375,0.028017578125000005
3853,1.557373046875,64,0.5673828125,4.47265625,0.86474609375,0.028017578125000005
3854,1.557373046875,64,1.3818359375,4.66796875,0.86474609375,0.028017578125000005
3855,1.557373046875,64,1.3818359375,4.47265625,0.91943359375,0.028017578125000005
3856,1.557373046875,64,1.3818359375,4.47265625,0.86474609375,0.013603515625
3857,1.557373046875,32,0.5673828125,4.66796875,0.91943359375,0.013603515625
3858,2.253173828125,64,0.5673828125,4.66796875,0.91943359375,0.013603515625
3859,2.253173828125,32,1.3818359375,4.66796875,0.91943359375,0.013603515625
3860,2.253173828125,32,0.5673828125,4.47265625,0.91943359375,0.013603515625
3861,2.253173828125,32,0.5673828125,4.66796875,0.86474609375,0.013603515625
3862,2.253173828125,32,0.5673828125,4.66796875,0.91943359375,0.028017578125000005
3863,2.253173828125,32,0.5673828125,4.66796875,0.91943359375,0.013603515625
3864,2.026123046875,32,1.0068359375,4.97265625,0.80224609375,0.039267578125
3865,0.846923828125,32,1.0068359375,4.97265625,0.80224609375,0.039267578125
3866,2.026123046875,64,1.0068359375,4.97265625,0.80224609375,0.039267578125
3867,2.026123046875,32,1.1923828125,4.97265625,0.80224609375,0.039267578125
3868,2.026123046875,32,1.0068359375,1.16796875,0.80224609375,0.039267578125
3869,2.026123046875,32,1.0068359375,4.97265625,0.73193359375,0.039267578125
3870,2.026123046875,32,1.0068359375,4.97265625,0.80224609375,0.024853515625000003
3871,2.026123046875,64,1.1923828125,1.16796875,0.73193359375,0.024853515625000003
3872,0.846923828125,32,1.1923828125,1.16796875,0.73193359375,0.024853515625000003
3873,0.846923828125,64,1.0068359375,1.16796875,0.73193359375,0.024853515625000003
3874,0.846923828125,64,1.1923828125,4.97265625,0.73193359375,0.024853515625000003
3875,0.846923828125,64,1.1923828125,1.16796875,0.80224609375,0.024853515625000003
3876,0.846923828125,64,1.1923828125,1.16796875,0.73193359375,0.039267578125
3877,0.846923828125,64,1.1923828125,1.16796875,0.73193359375,0.024853515625000003
3878,3.901123046875,64,0.5068359375,2.97265625,0.55224609375,0.084267578125
3879,2.721923828125,64,0.5068359375,2.97265625,0.55224609375,0.084267578125
3880,3.901123046875,16,0.5068359375,2.97265625,0.55224609375,0.084267578125
3881,3.901123046875,64,0.6923828125,2.97265625,0.55224609375,0.084267578125
3882,3.901123046875,64,0.5068359375,3.16796875,0.55224609375,0.084267578125
3883,3.901123046875,64,0.5068359375,2.97265625,0.98193359375,0.084267578125
3884,3.901123046875,64,0.5068359375,2.97265625,0.55224609375,0.069853515625
3885,3.901123046875,16,0.6923828125,3.16796875,0.98193359375,0.069853515625
3886,2.721923828125,64,0.6923828125,3.16796875,0.98193359375,0.069853515625
3887,2.721923828125,16,0.5068359375,3.16796875,0.98193359375,0.069853515625
3888,2.721923828125,16,0.6923828125,2.97265625,0.98193359375,0.069853515625
3889,2.721923828125,16,0.6923828125,3.16796875,0.55224609375,0.069853515625
3890,2.721923828125,16,0.6923828125,3.16796875,0.98193359375,0.084267578125
3891,2.721923828125,16,0.6923828125,3.16796875,0.98193359375,0.069853515625
3892,2.963623046875,64,1.2568359375,3.97265625,0.67724609375,0.06176757812500001
3893,1.784423828125,64,1.2568359375,3.97265625,0.67724609375,0.06176757812500001
3894,2.963623046875,32,1.2568359375,3.97265625,0.67724609375,0.06176757812500001
3895,2.963623046875,64,0.9423828125,3.97265625,0.67724609375,0.06176757812500001
3896,2.963623046875,64,1.2568359375,4.16796875,0.67724609375,0.06176757812500001
3897,2.963623046875,64,1.2568359375,3.97265625,0.85693359375,0.06176757812500001
3898,2.963623046875,64,1.2568359375,3.97265625,0.67724609375,0.09235351562500001
3899,2.963623046875,32,0.9423828125,4.16796875,0.85693359375,0.09235351562500001
3900,1.784423828125,64,0.9423828125,4.16796875,0.85693359375,0.09235351562500001
3901,1.784423828125,32,1.2568359375,4.16796875,0.85693359375,0.09235351562500001
3902,1.784423828125,32,0.9423828125,3.97265625,0.85693359375,0.09235351562500001
3903,1.784423828125,32,0.9423828125,4.16796875,0.67724609375,0.09235351562500001
3904,1.784423828125,32,0.9423828125,4.16796875,0.85693359375,0.06176757812500001
3905,1.784423828125,32,0.9423828125,4.16796875,0.85693359375,0.09235351562500001
3906,1.088623046875,128,0.7568359375,1.97265625,0.92724609375,0.016767578125
3907,3.659423828125,128,0.7568359375,1.97265625,0.92724609375,0.016767578125
3908,1.088623046875,128,0.7568359375,1.97265625,0.92724609375,0.016767578125
3909,1.088623046875,128,1.4423828125,1.97265625,0.92724609375,0.016767578125
3910,1.088623046875,128,0.7568359375,2.16796875,0.92724609375,0.016767578125
3911,1.088623046875,128,0.7568359375,1.97265625,0.60693359375,0.016767578125
3912,1.088623046875,128,0.7568359375,1.97265625,0.92724609375,0.04735351562500001
3913,1.088623046875,128,1.4423828125,2.16796875,0.60693359375,0.04735351562500001
3914,3.659423828125,128,1.4423828125,2.16796875,0.60693359375,0.04735351562500001
3915,3.659423828125,128,0.7568359375,2.16796875,0.60693359375,0.04735351562500001
3916,3.659423828125,128,1.4423828125,1.97265625,0.60693359375,0.04735351562500001
3917,3.659423828125,128,1.4423828125,2.16796875,0.92724609375,0.04735351562500001
3918,3.659423828125,128,1.4423828125,2.16796875,0.60693359375,0.016767578125
3919,3.659423828125,128,1.4423828125,2.16796875,0.60693359375,0.04735351562500001
3920,0.854248046875,16,1.3193359375,2.72265625,0.70849609375,0.022392578125
3921,1.081298828125,16,1.3193359375,2.72265625,0.70849609375,0.022392578125
3922,0.854248046875,64,1.3193359375,2.72265625,0.70849609375,0.022392578125
3923,0.854248046875,16,1.1298828125,2.72265625,0.70849609375,0.022392578125
3924,0.854248046875,16,1.3193359375,4.91796875,0.70849609375,0.022392578125
3925,0.854248046875,16,1.3193359375,2.72265625,0.57568359375,0.022392578125
3926,0.854248046875,16,1.3193359375,2.72265625,0.70849609375,0.041728515625000004
3927,0.854248046875,64,1.1298828125,4.91796875,0.57568359375,0.041728515625000004
3928,1.081298828125,16,1.1298828125,4.91796875,0.57568359375,0.041728515625000004
3929,1.081298828125,64,1.3193359375,4.91796875,0.57568359375,0.041728515625000004
3930,1.081298828125,64,1.1298828125,2.72265625,0.57568359375,0.041728515625000004
3931,1.081298828125,64,1.1298828125,4.91796875,0.70849609375,0.041728515625000004
3932,1.081298828125,64,1.1298828125,4.91796875,0.57568359375,0.022392578125
3933,1.081298828125,64,1.1298828125,4.91796875,0.57568359375,0.041728515625000004
3934,2.729248046875,64,0.8193359375,4.72265625,0.95849609375,0.067392578125
3935,2.956298828125,64,0.8193359375,4.72265625,0.95849609375,0.067392578125
3936,2.729248046875,16,0.8193359375,4.72265625,0.95849609375,0.067392578125
3937,2.729248046875,64,0.6298828125,4.72265625,0.95849609375,0.067392578125
3938,2.729248046875,64,0.8193359375,2.91796875,0.95849609375,0.067392578125
3939,2.729248046875,64,0.8193359375,4.72265625,0.82568359375,0.067392578125
3940,2.729248046875,64,0.8193359375,4.72265625,0.95849609375,0.086728515625
3941,2.729248046875,16,0.6298828125,2.91796875,0.82568359375,0.086728515625
3942,2.956298828125,64,0.6298828125,2.91796875,0.82568359375,0.086728515625
3943,2.956298828125,16,0.8193359375,2.91796875,0.82568359375,0.086728515625
3944,2.956298828125,16,0.6298828125,4.72265625,0.82568359375,0.086728515625
3945,2.956298828125,16,0.6298828125,2.91796875,0.95849609375,0.086728515625
3946,2.956298828125,16,0.6298828125,2.91796875,0.82568359375,0.067392578125
3947,2.956298828125,16,0.6298828125,2.91796875,0.82568359375,0.086728515625
3948,3.666748046875,64,1.0693359375,1.72265625,0.83349609375,0.08989257812500001
3949,2.018798828125,64,1.0693359375,1.72265625,0.83349609375,0.08989257812500001
3950,3.666748046875,64,1.0693359375,1.72265625,0.83349609375,0.08989257812500001
3951,3.666748046875,64,0.8798828125,1.72265625,0.83349609375,0.08989257812500001
3952,3.666748046875,64,1.0693359375,1.91796875,0.83349609375,0.08989257812500001
3953,3.666748046875,64,1.0693359375,1.72265625,0.95068359375,0.08989257812500001
3954,3.666748046875,64,1.0693359375,1.72265625,0.83349609375,0.06422851562500001
3955,3.666748046875,64,0.8798828125,1.91796875,0.95068359375,0.06422851562500001
3956,2.018798828125,64,0.8798828125,1.91796875,0.95068359375,0.06422851562500001
3957,2.018798828125,64,1.0693359375,1.91796875,0.95068359375,0.06422851562500001
3958,2.018798828125,64,0.8798828125,1.72265625,0.95068359375,0.06422851562500001
3959,2.018798828125,64,0.8798828125,1.91796875,0.83349609375,0.06422851562500001
3960,2.018798828125,64,0.8798828125,1.91796875,0.95068359375,0.08989257812500001
3961,2.018798828125,64,0.8798828125,1.91796875,0.95068359375,0.06422851562500001
3962,1.791748046875,128,0.5693359375,3.72265625,0.58349609375,0.044892578125000006
3963,3.893798828125,128,0.5693359375,3.72265625,0.58349609375,0.044892578125000006
3964,1.791748046875,128,0.5693359375,3.72265625,0.58349609375,0.044892578125000006
3965,1.791748046875,128,1.3798828125,3.72265625,0.58349609375,0.044892578125000006
3966,1.791748046875,128,0.5693359375,3.91796875,0.58349609375,0.044892578125000006
3967,1.791748046875,128,0.5693359375,3.72265625,0.70068359375,0.044892578125000006
3968,1.791748046875,128,0.5693359375,3.72265625,0.58349609375,0.019228515625
3969,1.791748046875,128,1.3798828125,3.91796875,0.70068359375,0.019228515625
3970,3.893798828125,128,1.3798828125,3.91796875,0.70068359375,0.019228515625
3971,3.893798828125,128,0.5693359375,3.91796875,0.70068359375,0.019228515625
3972,3.893798828125,128,1.3798828125,3.72265625,0.70068359375,0.019228515625
3973,3.893798828125,128,1.3798828125,3.91796875,0.58349609375,0.019228515625
3974,3.893798828125,128,1.3798828125,3.91796875,0.70068359375,0.044892578125000006
3975,3.893798828125,128,1.3798828125,3.91796875,0.70068359375,0.019228515625
3976,1.322998046875,64,0.9443359375,3.22265625,0.52099609375,0.011142578125
3977,1.550048828125,64,0.9443359375,3.22265625,0.52099609375,0.011142578125
3978,1.322998046875,64,0.9443359375,3.22265625,0.52099609375,0.011142578125
3979,1.322998046875,64,0.7548828125,3.22265625,0.52099609375,0.011142578125
3980,1.322998046875,64,0.9443359375,2.41796875,0.52099609375,0.011142578125
3981,1.322998046875,64,0.9443359375,3.22265625,0.88818359375,0.011142578125
3982,1.322998046875,64,0.9443359375,3.22265625,0.52099609375,0.030478515625
3983,1.322998046875,64,0.7548828125,2.41796875,0.88818359375,0.030478515625
3984,1.550048828125,64,0.7548828125,2.41796875,0.88818359375,0.030478515625
3985,1.550048828125,64,0.9443359375,2.41796875,0.88818359375,0.030478515625
3986,1.550048828125,64,0.7548828125,3.22265625,0.88818359375,0.030478515625
3987,1.550048828125,64,0.7548828125,2.41796875,0.52099609375,0.030478515625
3988,1.550048828125,64,0.7548828125,2.41796875,0.88818359375,0.011142578125
3989,1.550048828125,64,0.7548828125,2.41796875,0.88818359375,0.030478515625
3990,3.197998046875,128,1.4443359375,1.22265625,0.77099609375,0.05614257812500001
3991,3.425048828125,128,1.4443359375,1.22265625,0.77099609375,0.05614257812500001
3992,3.197998046875,128,1.4443359375,1.22265625,0.77099609375,0.05614257812500001
3993,3.197998046875,128,1.2548828125,1.22265625,0.77099609375,0.05614257812500001
3994,3.197998046875,128,1.4443359375,4.41796875,0.77099609375,0.05614257812500001
3995,3.197998046875,128,1.4443359375,1.22265625,0.63818359375,0.05614257812500001
3996,3.197998046875,128,1.4443359375,1.22265625,0.77099609375,0.075478515625
3997,3.197998046875,128,1.2548828125,4.41796875,0.63818359375,0.075478515625
3998,3.425048828125,128,1.2548828125,4.41796875,0.63818359375,0.075478515625
3999,3.425048828125,128,1.4443359375,4.41796875,0.63818359375,0.075478515625
4000,3.425048828125,128,1.2548828125,1.22265625,0.63818359375,0.075478515625
4001,3.425048828125,128,1.2548828125,4.41796875,0.77099609375,0.075478515625
4002,3.425048828125,128,1.2548828125,4.41796875,0.63818359375,0.05614257812500001
4003,3.425048828125,128,1.2548828125,4.41796875,0.63818359375,0.075478515625
4004,2.260498046875,32,0.6943359375,4.22265625,0.89599609375,0.078642578125
4005,0.612548828125,32,0.6943359375,4.22265625,0.89599609375,0.078642578125
4006,2.260498046875,64,0.6943359375,4.22265625,0.89599609375,0.078642578125
4007,2.260498046875,32,1.0048828125,4.22265625,0.89599609375,0.078642578125
4008,2.260498046875,32,0.6943359375,3.41796875,0.89599609375,0.078642578125
4009,2.260498046875,32,0.6943359375,4.22265625,0.51318359375,0.078642578125
4010,2.260498046875,32,0.6943359375,4.22265625,0.89599609375,0.09797851562500001
4011,2.260498046875,64,1.0048828125,3.41796875,0.51318359375,0.09797851562500001
4012,0.612548828125,32,1.0048828125,3.41796875,0.51318359375,0.09797851562500001
4013,0.612548828125,64,0.6943359375,3.41796875,0.51318359375,0.09797851562500001
4014,0.612548828125,64,1.0048828125,4.22265625,0.51318359375,0.09797851562500001
4015,0.612548828125,64,1.0048828125,3.41796875,0.89599609375,0.09797851562500001
4016,0.612548828125,64,1.0048828125,3.41796875,0.51318359375,0.078642578125
4017,0.612548828125,64,1.0048828125,3.41796875,0.51318359375,0.09797851562500001
4018,0.385498046875,64,1.1943359375,2.22265625,0.64599609375,0.033642578125
4019,2.487548828125,64,1.1943359375,2.22265625,0.64599609375,0.033642578125
4020,0.385498046875,32,1.1943359375,2.22265625,0.64599609375,0.033642578125
4021,0.385498046875,64,0.5048828125,2.22265625,0.64599609375,0.033642578125
4022,0.385498046875,64,1.1943359375,1.41796875,0.64599609375,0.033642578125
4023,0.385498046875,64,1.1943359375,2.22265625,0.76318359375,0.033642578125
4024,0.385498046875,64,1.1943359375,2.22265625,0.64599609375,0.05297851562500001
4025,0.385498046875,32,0.5048828125,1.41796875,0.76318359375,0.05297851562500001
4026,2.487548828125,64,0.5048828125,1.41796875,0.76318359375,0.05297851562500001
4027,2.487548828125,32,1.1943359375,1.41796875,0.76318359375,0.05297851562500001
4028,2.487548828125,32,0.5048828125,2.22265625,0.76318359375,0.05297851562500001
4029,2.487548828125,32,0.5048828125,1.41796875,0.64599609375,0.05297851562500001
4030,2.487548828125,32,0.5048828125,1.41796875,0.76318359375,0.033642578125
4031,2.487548828125,32,0.5048828125,1.41796875,0.76318359375,0.05297851562500001
4032,0.444091796875,64,1.4287109375,1.91015625,0.79443359375,0.046298828125000004
4033,0.436767578125,64,1.4287109375,1.91015625,0.79443359375,0.046298828125000004
4034,0.444091796875,16,1.4287109375,1.91015625,0.79443359375,0.046298828125000004
4035,0.444091796875,64,1.3330078125,1.91015625,0.79443359375,0.046298828125000004
4036,0.444091796875,64,1.4287109375,3.23046875,0.79443359375,0.046298828125000004
4037,0.444091796875,64,1.4287109375,1.91015625,0.95849609375,0.046298828125000004
4038,0.444091796875,64,1.4287109375,1.91015625,0.79443359375,0.085322265625
4039,0.444091796875,16,1.3330078125,3.23046875,0.95849609375,0.085322265625
4040,0.436767578125,64,1.3330078125,3.23046875,0.95849609375,0.085322265625
4041,0.436767578125,16,1.4287109375,3.23046875,0.95849609375,0.085322265625
4042,0.436767578125,16,1.3330078125,1.91015625,0.95849609375,0.085322265625
4043,0.436767578125,16,1.3330078125,3.23046875,0.79443359375,0.085322265625
4044,0.436767578125,16,1.3330078125,3.23046875,0.95849609375,0.046298828125000004
4045,0.436767578125,16,1.3330078125,3.23046875,0.95849609375,0.085322265625
4046,2.319091796875,128,0.9287109375,3.91015625,0.54443359375,0.09129882812500001
4047,2.311767578125,128,0.9287109375,3.91015625,0.54443359375,0.09129882812500001
4048,2.319091796875,64,0.9287109375,3.91015625,0.54443359375,0.09129882812500001
4049,2.319091796875,128,0.8330078125,3.91015625,0.54443359375,0.09129882812500001
4050,2.319091796875,128,0.9287109375,1.23046875,0.54443359375,0.09129882812500001
4051,2.319091796875,128,0.9287109375,3.91015625,0.70849609375,0.09129882812500001
4052,2.319091796875,128,0.9287109375,3.91015625,0.54443359375,0.040322265625000006
4053,2.319091796875,64,0.8330078125,1.23046875,0.70849609375,0.040322265625000006
4054,2.311767578125,128,0.8330078125,1.23046875,0.70849609375,0.040322265625000006
4055,2.311767578125,64,0.9287109375,1.23046875,0.70849609375,0.040322265625000006
4056,2.311767578125,64,0.8330078125,3.91015625,0.70849609375,0.040322265625000006
4057,2.311767578125,64,0.8330078125,1.23046875,0.54443359375,0.040322265625000006
4058,2.311767578125,64,0.8330078125,1.23046875,0.70849609375,0.09129882812500001
4059,2.311767578125,64,0.8330078125,1.23046875,0.70849609375,0.040322265625000006
4060,3.256591796875,32,1.1787109375,2.91015625,0.66943359375,0.068798828125
4061,1.374267578125,32,1.1787109375,2.91015625,0.66943359375,0.068798828125
4062,3.256591796875,128,1.1787109375,2.91015625,0.66943359375,0.068798828125
4063,3.256591796875,32,0.5830078125,2.91015625,0.66943359375,0.068798828125
4064,3.256591796875,32,1.1787109375,2.23046875,0.66943359375,0.068798828125
4065,3.256591796875,32,1.1787109375,2.91015625,0.58349609375,0.068798828125
4066,3.256591796875,32,1.1787109375,2.91015625,0.66943359375,0.017822265625
4067,3.256591796875,128,0.5830078125,2.23046875,0.58349609375,0.017822265625
4068,1.374267578125,32,0.5830078125,2.23046875,0.58349609375,0.017822265625
4069,1.374267578125,128,1.1787109375,2.23046875,0.58349609375,0.017822265625
4070,1.374267578125,128,0.5830078125,2.91015625,0.58349609375,0.017822265625
4071,1.374267578125,128,0.5830078125,2.23046875,0.66943359375,0.017822265625
4072,1.374267578125,128,0.5830078125,2.23046875,0.58349609375,0.068798828125
4073,1.374267578125,128,0.5830078125,2.23046875,0.58349609375,0.017822265625
4074,1.381591796875,128,0.6787109375,4.91015625,0.91943359375,0.023798828125
4075,3.249267578125,128,0.6787109375,4.91015625,0.91943359375,0.023798828125
4076,1.381591796875,64,0.6787109375,4.91015625,0.91943359375,0.023798828125
4077,1.381591796875,128,1.0830078125,4.91015625,0.91943359375,0.023798828125
4078,1.381591796875,128,0.6787109375,4.23046875,0.91943359375,0.023798828125
4079,1.381591796875,128,0.6787109375,4.91015625,0.83349609375,0.023798828125
4080,1.381591796875,128,0.6787109375,4.91015625,0.91943359375,0.062822265625
4081,1.381591796875,64,1.0830078125,4.23046875,0.83349609375,0.062822265625
4082,3.249267578125,128,1.0830078125,4.23046875,0.83349609375,0.062822265625
4083,3.249267578125,64,0.6787109375,4.23046875,0.83349609375,0.062822265625
4084,3.249267578125,64,1.0830078125,4.91015625,0.83349609375,0.062822265625
4085,3.249267578125,64,1.0830078125,4.23046875,0.91943359375,0.062822265625
4086,3.249267578125,64,1.0830078125,4.23046875,0.83349609375,0.023798828125
4087,3.249267578125,64,1.0830078125,4.23046875,0.83349609375,0.062822265625
4088,1.850341796875,16,0.8037109375,4.41015625,0.98193359375,0.035048828125
4089,1.843017578125,16,0.8037109375,4.41015625,0.98193359375,0.035048828125
4090,1.850341796875,128,0.8037109375,4.41015625,0.98193359375,0.035048828125
4091,1.850341796875,16,0.7080078125,4.41015625,0.98193359375,0.035048828125
4092,1.850341796875,16,0.8037109375,1.73046875,0.98193359375,0.035048828125
4093,1.850341796875,16,0.8037109375,4.41015625,0.52099609375,0.035048828125
4094,1.850341796875,16,0.8037109375,4.41015625,0.98193359375,0.07407226562500001
4095,1.850341796875,128,0.7080078125,1.73046875,0.52099609375,0.07407226562500001
4096,1.843017578125,16,0.7080078125,1.73046875,0.52099609375,0.07407226562500001
4097,1.843017578125,128,0.8037109375,1.73046875,0.52099609375,0.07407226562500001
4098,1.843017578125,128,0.7080078125,4.41015625,0.52099609375,0.07407226562500001
4099,1.843017578125,128,0.7080078125,1.73046875,0.98193359375,0.07407226562500001
4100,1.843017578125,128,0.7080078125,1.73046875,0.52099609375,0.035048828125
4101,1.843017578125,128,0.7080078125,1.73046875,0.52099609375,0.07407226562500001
4102,3.725341796875,64,1.3037109375,2.41015625,0.73193359375,0.080048828125
4103,3.718017578125,64,1.3037109375,2.41015625,0.73193359375,0.080048828125
4104,3.725341796875,64,1.3037109375,2.41015625,0.73193359375,0.080048828125
